"District","FIPS","Year","Gender","Variable","Measure Type","Value"
"Griswold School District","901133900","2014-2015","Female","Suspensions","Percent","3.9"
"Griswold School District","901133900","2014-2015","Male","Suspensions","Percent","10.7"
"Griswold School District","901133900","2015-2016","Female","Suspensions","Percent","3.3"
"Griswold School District","901133900","2015-2016","Male","Suspensions","Percent","8.9"
"Griswold School District","901133900","2016-2017","Female","Suspensions","Percent","3.1"
"Griswold School District","901133900","2016-2017","Male","Suspensions","Percent","8.9"
"Griswold School District","901133900","2017-2018","Female","Suspensions","Percent","3.6"
"Griswold School District","901133900","2017-2018","Male","Suspensions","Percent","9.7"
"Griswold School District","901133900","2018-2019","Female","Suspensions","Percent","4.0"
"Griswold School District","901133900","2018-2019","Male","Suspensions","Percent","10.5"
"Griswold School District","901133900","2019-2020","Female","Suspensions","Percent","2.4"
"Griswold School District","901133900","2019-2020","Male","Suspensions","Percent","7.8"
"Groton School District","901134250","2009-2010","Female","Suspensions","Percent","4.7"
"Groton School District","901134250","2009-2010","Male","Suspensions","Percent","10.5"
"Groton School District","901134250","2010-2011","Female","Suspensions","Percent","5.0"
"Groton School District","901134250","2010-2011","Male","Suspensions","Percent","10.9"
"Groton School District","901134250","2011-2012","Female","Suspensions","Percent","5.1"
"Groton School District","901134250","2011-2012","Male","Suspensions","Percent","11.6"
"Groton School District","901134250","2012-2013","Female","Suspensions","Percent","4.3"
"Groton School District","901134250","2012-2013","Male","Suspensions","Percent","11.2"
"Groton School District","901134250","2013-2014","Female","Suspensions","Percent","3.3"
"Groton School District","901134250","2013-2014","Male","Suspensions","Percent","10.0"
"Groton School District","901134250","2014-2015","Female","Suspensions","Percent","5.2"
"Groton School District","901134250","2014-2015","Male","Suspensions","Percent","11.3"
"Groton School District","901134250","2015-2016","Female","Suspensions","Percent","3.8"
"Groton School District","901134250","2015-2016","Male","Suspensions","Percent","10.8"
"Groton School District","901134250","2016-2017","Female","Suspensions","Percent","4.6"
"Groton School District","901134250","2016-2017","Male","Suspensions","Percent","10.5"
"Groton School District","901134250","2017-2018","Female","Suspensions","Percent","4.1"
"Groton School District","901134250","2017-2018","Male","Suspensions","Percent","9.6"
"Groton School District","901134250","2018-2019","Female","Suspensions","Percent","-9999"
"Groton School District","901134250","2018-2019","Male","Suspensions","Percent","9.5"
"Groton School District","901134250","2019-2020","Female","Suspensions","Percent","2.5"
"Groton School District","901134250","2019-2020","Male","Suspensions","Percent","6.6"
"Guilford School District","900934950","2009-2010","Female","Suspensions","Percent","0.9"
"Guilford School District","900934950","2009-2010","Male","Suspensions","Percent","4.6"
"Guilford School District","900934950","2010-2011","Female","Suspensions","Percent","1.0"
"Guilford School District","900934950","2010-2011","Male","Suspensions","Percent","4.5"
"Guilford School District","900934950","2011-2012","Female","Suspensions","Percent","1.3"
"Guilford School District","900934950","2011-2012","Male","Suspensions","Percent","4.5"
"Guilford School District","900934950","2012-2013","Female","Suspensions","Percent","0.8"
"Guilford School District","900934950","2012-2013","Male","Suspensions","Percent","4.4"
"Guilford School District","900934950","2013-2014","Female","Suspensions","Percent","0.7"
"Guilford School District","900934950","2013-2014","Male","Suspensions","Percent","3.9"
"Guilford School District","900934950","2014-2015","Female","Suspensions","Percent","1.4"
"Guilford School District","900934950","2014-2015","Male","Suspensions","Percent","3.0"
"Guilford School District","900934950","2015-2016","Female","Suspensions","Percent","0.7"
"Guilford School District","900934950","2015-2016","Male","Suspensions","Percent","3.7"
"Guilford School District","900934950","2016-2017","Female","Suspensions","Percent","0.7"
"Guilford School District","900934950","2016-2017","Male","Suspensions","Percent","2.8"
"Guilford School District","900934950","2017-2018","Female","Suspensions","Percent","1.2"
"Guilford School District","900934950","2017-2018","Male","Suspensions","Percent","2.5"
"Guilford School District","900934950","2018-2019","Female","Suspensions","Percent","0.4"
"Guilford School District","900934950","2018-2019","Male","Suspensions","Percent","3.8"
"Guilford School District","900934950","2019-2020","Female","Suspensions","Percent","0.9"
"Guilford School District","900934950","2019-2020","Male","Suspensions","Percent","3.4"
"Hamden School District","900935650","2009-2010","Female","Suspensions","Percent","7.5"
"Hamden School District","900935650","2009-2010","Male","Suspensions","Percent","17.6"
"Hamden School District","900935650","2010-2011","Female","Suspensions","Percent","8.5"
"Hamden School District","900935650","2010-2011","Male","Suspensions","Percent","16.4"
"Hamden School District","900935650","2011-2012","Female","Suspensions","Percent","7.3"
"Hamden School District","900935650","2011-2012","Male","Suspensions","Percent","14.3"
"Hamden School District","900935650","2012-2013","Female","Suspensions","Percent","7.6"
"Hamden School District","900935650","2012-2013","Male","Suspensions","Percent","13.4"
"Hamden School District","900935650","2013-2014","Female","Suspensions","Percent","5.7"
"Hamden School District","900935650","2013-2014","Male","Suspensions","Percent","13.3"
"Hamden School District","900935650","2014-2015","Female","Suspensions","Percent","4.8"
"Hamden School District","900935650","2014-2015","Male","Suspensions","Percent","11.0"
"Hamden School District","900935650","2015-2016","Female","Suspensions","Percent","4.9"
"Hamden School District","900935650","2015-2016","Male","Suspensions","Percent","10.8"
"Hamden School District","900935650","2016-2017","Female","Suspensions","Percent","4.9"
"Hamden School District","900935650","2016-2017","Male","Suspensions","Percent","11.3"
"Hamden School District","900935650","2017-2018","Female","Suspensions","Percent","5.4"
"Hamden School District","900935650","2017-2018","Male","Suspensions","Percent","11.8"
"Hamden School District","900935650","2018-2019","Female","Suspensions","Percent","5.8"
"Hamden School District","900935650","2018-2019","Male","Suspensions","Percent","10.9"
"Hamden School District","900935650","2019-2020","Female","Suspensions","Percent","3.7"
"Hamden School District","900935650","2019-2020","Male","Suspensions","Percent","7.5"
"Hampton School District","","2009-2010","Female","Suspensions","Percent","-6666"
"Hampton School District","","2009-2010","Male","Suspensions","Percent","6.8"
"Hampton School District","","2010-2011","Female","Suspensions","Percent","-6666"
"Hampton School District","","2010-2011","Male","Suspensions","Percent","-9999"
"Hampton School District","","2011-2012","Female","Suspensions","Percent","-6666"
"Hampton School District","","2011-2012","Male","Suspensions","Percent","-9999"
"Hampton School District","","2012-2013","Female","Suspensions","Percent","-6666"
"Hampton School District","","2012-2013","Male","Suspensions","Percent","-6666"
"Hampton School District","","2013-2014","Female","Suspensions","Percent","-6666"
"Hampton School District","","2013-2014","Male","Suspensions","Percent","-6666"
"Hampton School District","","2014-2015","Female","Suspensions","Percent","-6666"
"Hampton School District","","2014-2015","Male","Suspensions","Percent","-6666"
"Hampton School District","","2015-2016","Female","Suspensions","Percent","-6666"
"Hampton School District","","2015-2016","Male","Suspensions","Percent","-9999"
"Hampton School District","","2016-2017","Female","Suspensions","Percent","-6666"
"Hampton School District","","2016-2017","Male","Suspensions","Percent","-6666"
"Hampton School District","","2017-2018","Female","Suspensions","Percent","-6666"
"Hampton School District","","2017-2018","Male","Suspensions","Percent","-6666"
"Hampton School District","","2018-2019","Female","Suspensions","Percent","-6666"
"Hampton School District","","2018-2019","Male","Suspensions","Percent","-6666"
"Hampton School District","","2019-2020","Female","Suspensions","Percent","-6666"
"Hampton School District","","2019-2020","Male","Suspensions","Percent","-9999"
"Hartford School District","900337070","2009-2010","Female","Suspensions","Percent","15.6"
"Hartford School District","900337070","2009-2010","Male","Suspensions","Percent","26.7"
"Hartford School District","900337070","2010-2011","Female","Suspensions","Percent","13.4"
"Hartford School District","900337070","2010-2011","Male","Suspensions","Percent","20.8"
"Hartford School District","900337070","2011-2012","Female","Suspensions","Percent","13.2"
"Hartford School District","900337070","2011-2012","Male","Suspensions","Percent","21.8"
"Hartford School District","900337070","2012-2013","Female","Suspensions","Percent","12.9"
"Hartford School District","900337070","2012-2013","Male","Suspensions","Percent","21.2"
"Hartford School District","900337070","2013-2014","Female","Suspensions","Percent","12.8"
"Hartford School District","900337070","2013-2014","Male","Suspensions","Percent","21.5"
"Hartford School District","900337070","2014-2015","Female","Suspensions","Percent","11.3"
"Hartford School District","900337070","2014-2015","Male","Suspensions","Percent","20.7"
"Hartford School District","900337070","2015-2016","Female","Suspensions","Percent","10.8"
"Hartford School District","900337070","2015-2016","Male","Suspensions","Percent","17.5"
"Hartford School District","900337070","2016-2017","Female","Suspensions","Percent","10.0"
"Hartford School District","900337070","2016-2017","Male","Suspensions","Percent","17.0"
"Hartford School District","900337070","2017-2018","Female","Suspensions","Percent","8.8"
"Hartford School District","900337070","2017-2018","Male","Suspensions","Percent","15.8"
"Hartford School District","900337070","2018-2019","Female","Suspensions","Percent","9.4"
"Hartford School District","900337070","2018-2019","Male","Suspensions","Percent","14.6"
"Hartford School District","900337070","2019-2020","Female","Suspensions","Percent","-9999"
"Hartford School District","900337070","2019-2020","Male","Suspensions","Percent","12.2"
"Hartland School District","","2009-2010","Female","Suspensions","Percent","-6666"
